id_producto,Nombre,Precio,id_marca
2568,Camara Modelo 730,1990.17,2
2569,Laptops Modelo 598,85.89,15
2570,Camara Modelo 428,2007.18,12
2571,Routers Modelo 533,2253.02,14
2572,Smartphones Modelo 813,2689.59,3
2573,Camara Modelo 188,721.22,3
2574,Auriculares Modelo 217,2672.04,14
2575,Laptops Modelo 155,2233.78,4
2576,Camara Modelo 556,472.99,7
2577,Laptops Modelo 781,2285.18,11
2578,Impresoras Modelo 236,1666.23,11
2579,Routers Modelo 580,2576.79,16
2580,Monitores Modelo 936,155.49,9
2581,Tablets Modelo 186,1402.53,11
2582,Tablets Modelo 192,1286.51,14
2583,Camara Modelo 668,905.8,5
2584,Tablets Modelo 396,2076.56,14
2585,Impresoras Modelo 100,1678.92,7
2586,Camara Modelo 373,2048.76,8
2587,Mouses Modelo 994,981.69,10
2588,Monitores Modelo 976,1714.37,10
2589,Tablets Modelo 532,1220.55,14
2590,Monitores Modelo 894,2905.38,13
2591,Routers Modelo 121,1441.05,12
2592,Smartphones Modelo 636,1156.14,15
2593,Routers Modelo 980,1670.06,3
2594,Camara Modelo 220,161.9,11
2595,Tablets Modelo 912,1617.8,7
2596,Smartphones Modelo 686,2560.12,16
2597,Monitores Modelo 854,1423.22,15
2598,Camara Modelo 374,2572.45,7
2599,Tablets Modelo 807,1080.26,1
2600,Monitores Modelo 914,247.86,3
2601,Smartphones Modelo 313,2765.26,12
2602,Tablets Modelo 727,650.02,2
2603,Mouses Modelo 185,1182.96,15
2604,Routers Modelo 711,2990.97,2
2605,Smartphones Modelo 609,2563.12,15
2606,Monitores Modelo 683,2425.5,1
2607,Teclados Modelo 508,1673.62,13
2608,Impresoras Modelo 928,1486.22,10
2609,Laptops Modelo 555,987.3,16
2610,Impresoras Modelo 386,1506,3
2611,Tablets Modelo 273,1183.68,8
2612,Impresoras Modelo 372,2627.59,2
2613,Monitores Modelo 447,574.03,6
2614,Laptops Modelo 519,666.06,14
2615,Camara Modelo 464,825.19,2
2616,Tablets Modelo 168,129.35,12
2617,Monitores Modelo 581,271.77,12
2618,Mouses Modelo 553,2944.74,12
2619,Routers Modelo 709,1345.39,1
2620,Routers Modelo 946,1242.71,16
2621,Routers Modelo 250,1591.87,16
2622,Camara Modelo 257,2626.79,14
2623,Routers Modelo 659,2267.27,2
2624,Impresoras Modelo 319,1348.34,16
2625,Monitores Modelo 784,1001.55,15
2626,Teclados Modelo 474,1816.75,16
2627,Impresoras Modelo 975,2104.97,4
2628,Laptops Modelo 949,2325.72,15
2629,Teclados Modelo 631,1147.45,15
2630,Smartphones Modelo 293,2458.78,12
2631,Smartphones Modelo 996,1575.39,16
2632,Laptops Modelo 416,221.23,14
2633,Camara Modelo 422,2880.08,3
2634,Impresoras Modelo 275,2604.21,11
2635,Routers Modelo 181,1782.33,4
2636,Teclados Modelo 639,373.94,11
2637,Tablets Modelo 720,1002.31,13
2638,Mouses Modelo 957,279.52,1
2639,Teclados Modelo 501,2048.91,9
2640,Mouses Modelo 312,2124.1,2
2641,Auriculares Modelo 336,2934.77,3
2642,Monitores Modelo 962,1644.62,14
2643,Smartphones Modelo 401,314.26,9
2644,Laptops Modelo 211,2861.19,11
2645,Laptops Modelo 626,792.85,2
2646,Monitores Modelo 825,304.49,4
2647,Monitores Modelo 218,1590.34,4
2648,Auriculares Modelo 861,276.66,16
2649,Smartphones Modelo 826,1518.17,1
2650,Routers Modelo 193,222.37,10
2651,Monitores Modelo 643,524.4,2
2652,Mouses Modelo 650,1851.02,14
2653,Tablets Modelo 199,2427.19,8
2654,Camara Modelo 226,1394.34,1
2655,Mouses Modelo 860,2924.33,12
2656,Laptops Modelo 271,1595.11,3
2657,Mouses Modelo 295,583.18,7
2658,Monitores Modelo 124,1543.21,15
2659,Impresoras Modelo 991,1537.45,7
2660,Tablets Modelo 621,1323.88,12
2661,Auriculares Modelo 694,710.94,10
2662,Routers Modelo 340,2739.29,9
2663,Camara Modelo 657,2720.45,4
2664,Teclados Modelo 980,285.98,5
2665,Mouses Modelo 976,2277.82,7
2666,Routers Modelo 148,2875.86,13
2667,Monitores Modelo 239,1951.01,15
2668,Laptops Modelo 623,2437.35,16
2669,Auriculares Modelo 528,1822.94,11
2670,Auriculares Modelo 288,526.87,14
2671,Monitores Modelo 996,236.11,4
2672,Monitores Modelo 740,1655.36,3
2673,Camara Modelo 374,741.79,4
2674,Monitores Modelo 718,417.96,1
2675,Mouses Modelo 117,2111.76,7
2676,Monitores Modelo 156,1032.57,12
2677,Impresoras Modelo 680,2689.79,1
2678,Laptops Modelo 986,2729.18,16
2679,Routers Modelo 569,1672.84,16
2680,Auriculares Modelo 338,2023.97,1
2681,Auriculares Modelo 606,792.77,15
2682,Teclados Modelo 827,2078.61,3
2683,Mouses Modelo 720,1200.43,9
2684,Camara Modelo 836,2245.98,2
2685,Laptops Modelo 718,2147.5,12
2686,Laptops Modelo 909,2243.67,8
2687,Monitores Modelo 844,1028.26,5
2688,Monitores Modelo 485,2507.8,1
2689,Camara Modelo 497,1698.32,3
2690,Routers Modelo 326,1329.19,12
2691,Routers Modelo 397,1970.85,14
2692,Camara Modelo 539,1648.82,6
2693,Smartphones Modelo 891,2263.56,9
2694,Smartphones Modelo 667,157.57,9
2695,Laptops Modelo 415,2083.46,9
2696,Auriculares Modelo 754,2698.95,3
2697,Tablets Modelo 764,2897.53,16
2698,Auriculares Modelo 486,419.15,8
2699,Tablets Modelo 694,725.51,5
2700,Laptops Modelo 794,613.96,10
2701,Monitores Modelo 786,114.19,16
2702,Tablets Modelo 561,1188.87,14
2703,Mouses Modelo 109,1678.19,2
2704,Routers Modelo 991,2735.1,6
2705,Mouses Modelo 739,2811.63,13
2706,Smartphones Modelo 498,227.09,7
2707,Tablets Modelo 967,2721.21,8
2708,Camara Modelo 961,1408.86,13
2709,Tablets Modelo 342,1413.99,16
2710,Laptops Modelo 444,2498.69,6
2711,Teclados Modelo 489,2325.38,7
2712,Auriculares Modelo 389,2892.42,1
2713,Teclados Modelo 744,435.67,9
2714,Routers Modelo 394,2511.19,4
2715,Routers Modelo 360,93.85,12
2716,Monitores Modelo 735,1121.92,13
2717,Laptops Modelo 448,655.34,12
2718,Camara Modelo 209,720.79,1
2719,Monitores Modelo 868,2312.4,13
2720,Routers Modelo 258,1279.3,6
2721,Monitores Modelo 247,2844.27,11
2722,Teclados Modelo 660,2098.29,8
2723,Laptops Modelo 906,77.19,14
2724,Auriculares Modelo 321,1879.9,14
2725,Mouses Modelo 960,1192.99,4
2726,Monitores Modelo 371,755.87,10
2727,Mouses Modelo 266,573.74,3
2728,Teclados Modelo 694,1868.92,16
2729,Auriculares Modelo 428,1810.37,15
2730,Camara Modelo 241,1352.21,14
2731,Routers Modelo 612,2726.71,6
2732,Monitores Modelo 927,1004.85,6
2733,Routers Modelo 637,717.82,12
2734,Laptops Modelo 480,884.73,3
2735,Monitores Modelo 258,125.02,12
2736,Routers Modelo 859,1323.06,13
2737,Tablets Modelo 371,882.01,3
2738,Impresoras Modelo 739,719.78,9
2739,Teclados Modelo 225,2200.36,10
2740,Monitores Modelo 137,2666.5,15
2741,Routers Modelo 226,346.92,14
2742,Routers Modelo 734,1782.02,15
2743,Tablets Modelo 880,809.48,8
2744,Tablets Modelo 933,549.67,3
2745,Teclados Modelo 379,2921.78,7
2746,Tablets Modelo 202,1119.06,12
2747,Monitores Modelo 295,2101.35,10
2748,Monitores Modelo 851,191.65,8
2749,Mouses Modelo 145,2494.24,7
2750,Tablets Modelo 663,1524.37,8
2751,Teclados Modelo 786,1800.73,6
2752,Routers Modelo 941,2400.9,11
2753,Camara Modelo 984,794.24,9
2754,Smartphones Modelo 809,1549.82,5
2755,Mouses Modelo 300,2321.7,2
2756,Tablets Modelo 457,74.71,15
2757,Teclados Modelo 484,2752.2,5
2758,Tablets Modelo 317,2864.7,9
2759,Camara Modelo 879,1948.36,9
2760,Routers Modelo 378,775.62,4
2761,Monitores Modelo 717,2314.16,4
2762,Laptops Modelo 342,832.74,2
2763,Auriculares Modelo 690,2004.79,4
2764,Monitores Modelo 572,1391.41,4
2765,Mouses Modelo 693,2436.3,10
2766,Routers Modelo 906,58.37,11
2767,Impresoras Modelo 366,1534.39,4
2768,Smartphones Modelo 215,1985.04,1
2769,Auriculares Modelo 956,2908.95,5
2770,Tablets Modelo 696,2490.89,5
2771,Teclados Modelo 727,1224.16,5
2772,Routers Modelo 250,1688.35,13
2773,Mouses Modelo 509,2847.08,2
2774,Smartphones Modelo 614,2998.15,8
2775,Routers Modelo 748,2038.92,8
2776,Laptops Modelo 632,1437.68,1
2777,Camara Modelo 889,522.35,8
2778,Smartphones Modelo 392,2866.32,7
2779,Teclados Modelo 684,2632.93,12
2780,Routers Modelo 845,2298.83,7
2781,Monitores Modelo 385,448.15,10
2782,Routers Modelo 363,2162.35,15
2783,Smartphones Modelo 565,922.14,7
2784,Tablets Modelo 957,934.59,7
2785,Mouses Modelo 829,1454.86,1
2786,Camara Modelo 746,2715.56,13
2787,Smartphones Modelo 620,517.5,16
2788,Teclados Modelo 803,266.31,3
2789,Tablets Modelo 111,1627.38,15
2790,Mouses Modelo 646,1850.97,13
2791,Camara Modelo 260,1365.03,14
2792,Auriculares Modelo 617,1222.44,5
2793,Tablets Modelo 426,2474.15,16
2794,Laptops Modelo 102,521.48,12
2795,Smartphones Modelo 946,2492.71,2
2796,Teclados Modelo 147,1836.78,8
2797,Monitores Modelo 407,1057.89,2
2798,Mouses Modelo 120,62.54,10
2799,Auriculares Modelo 910,1634.05,3
2800,Laptops Modelo 477,1778.67,3
2801,Teclados Modelo 796,1329.29,12
2802,Routers Modelo 164,738.83,16
2803,Teclados Modelo 913,1190.51,4
2804,Teclados Modelo 524,1822.73,7
2805,Teclados Modelo 329,918.35,12
2806,Monitores Modelo 866,2277.31,1
2807,Smartphones Modelo 441,2110.12,16
2808,Auriculares Modelo 651,1318.78,5
2809,Mouses Modelo 303,1576.8,14
2810,Mouses Modelo 632,2184.67,13
2811,Smartphones Modelo 432,427.98,9
2812,Auriculares Modelo 980,2269.46,11
2813,Camara Modelo 860,1166.51,8
2814,Auriculares Modelo 320,1083.85,2
2815,Tablets Modelo 769,1956.26,4
2816,Monitores Modelo 265,1454.39,4
2817,Tablets Modelo 562,1481.09,11
2818,Camara Modelo 948,562.37,11
2819,Teclados Modelo 436,2811.64,8
2820,Tablets Modelo 355,314.92,3
2821,Auriculares Modelo 122,2956.13,11
2822,Routers Modelo 544,1969.25,4
2823,Teclados Modelo 273,1446.04,14
2824,Teclados Modelo 209,989.03,2
2825,Mouses Modelo 390,105.08,7
2826,Mouses Modelo 555,2779.27,3
2827,Tablets Modelo 782,754.74,8
2828,Camara Modelo 225,1220.19,7
2829,Routers Modelo 539,2240.99,10
2830,Smartphones Modelo 815,1215.33,9
2831,Auriculares Modelo 627,2658.51,12
2832,Laptops Modelo 418,2246.21,12
2833,Camara Modelo 620,1903.97,15
2834,Teclados Modelo 575,953.2,10
2835,Smartphones Modelo 669,224.37,8
2836,Monitores Modelo 995,287.99,3
2837,Smartphones Modelo 976,2677.27,14
2838,Mouses Modelo 617,1033.99,15
2839,Camara Modelo 821,97.13,14
2840,Mouses Modelo 264,2827.14,12
2841,Camara Modelo 487,2610.21,13
2842,Auriculares Modelo 711,433.63,6
2843,Tablets Modelo 183,812.43,8
2844,Camara Modelo 570,1484.47,16
2845,Impresoras Modelo 306,1440.66,2
2846,Monitores Modelo 685,1011.63,7
2847,Smartphones Modelo 326,1848.17,6
2848,Impresoras Modelo 474,745.2,8
2849,Smartphones Modelo 583,673.15,4
2850,Teclados Modelo 880,1587.05,8
2851,Camara Modelo 358,224.53,8
2852,Laptops Modelo 633,609.89,13
2853,Routers Modelo 706,2423.01,3
2854,Tablets Modelo 374,2890.86,5
2855,Tablets Modelo 938,1569.94,1
2856,Teclados Modelo 507,1165.61,13
2857,Impresoras Modelo 539,1209.14,13
2858,Routers Modelo 944,2641.4,6
2859,Routers Modelo 359,1505.89,7
2860,Routers Modelo 921,1371.83,3
2861,Laptops Modelo 848,194.34,12
2862,Impresoras Modelo 149,2841.07,6
2863,Monitores Modelo 404,2481.47,11
2864,Laptops Modelo 467,78.87,4
2865,Teclados Modelo 973,82.27,16
2866,Auriculares Modelo 624,381.92,13
2867,Routers Modelo 806,1381.52,7
2868,Mouses Modelo 434,268.71,9
2869,Teclados Modelo 968,921.72,4
2870,Impresoras Modelo 251,935.21,5
2871,Monitores Modelo 830,2789.86,2
2872,Teclados Modelo 562,1356.53,2
2873,Smartphones Modelo 425,1165.92,12
2874,Mouses Modelo 824,1857.39,5
2875,Teclados Modelo 363,2617.33,15
2876,Camara Modelo 171,1553.39,10
2877,Mouses Modelo 346,1735.1,6
2878,Auriculares Modelo 780,849.9,1
2879,Routers Modelo 554,1861.39,15
2880,Laptops Modelo 349,456.44,15
2881,Routers Modelo 576,1078.19,15
2882,Routers Modelo 927,2299.21,13
2883,Laptops Modelo 221,911.11,7
2884,Monitores Modelo 377,1990.35,15
2885,Teclados Modelo 144,1072.49,13
2886,Mouses Modelo 756,2515.27,1
2887,Mouses Modelo 225,1168.77,7
2888,Impresoras Modelo 101,1526.49,2
2889,Camara Modelo 703,1424.32,3
2890,Laptops Modelo 235,2949,15
2891,Routers Modelo 768,2420.54,9
2892,Impresoras Modelo 861,2536.58,2
2893,Laptops Modelo 279,176.22,8
2894,Teclados Modelo 264,1620.22,6
2895,Laptops Modelo 711,2642.63,10
2896,Laptops Modelo 621,1325.83,8
2897,Laptops Modelo 947,2296.28,16
2898,Mouses Modelo 709,2517.34,12
2899,Laptops Modelo 411,457.87,7
2900,Teclados Modelo 413,1867.84,10
2901,Smartphones Modelo 424,2895.7,6
2902,Camara Modelo 937,1992.03,11
2903,Teclados Modelo 205,2595.38,15
2904,Mouses Modelo 436,505.89,7
2905,Tablets Modelo 158,71.58,9
2906,Auriculares Modelo 374,1644.23,4
2907,Impresoras Modelo 432,1701.02,2
2908,Tablets Modelo 201,1711.56,5
2909,Monitores Modelo 609,337.54,2
2910,Routers Modelo 957,1270.52,8
2911,Impresoras Modelo 583,2366.24,10
2912,Auriculares Modelo 498,2512.82,7
2913,Tablets Modelo 391,258.33,7
2914,Monitores Modelo 506,1850.52,4
2915,Routers Modelo 456,495.65,12
2916,Routers Modelo 736,2407.4,3
2917,Teclados Modelo 676,767.03,2
2918,Auriculares Modelo 605,508.36,10
2919,Auriculares Modelo 808,392.77,8
2920,Impresoras Modelo 992,1424.38,16
2921,Camara Modelo 579,2024.43,3
2922,Tablets Modelo 819,2471.42,16
2923,Camara Modelo 343,382.34,9
2924,Camara Modelo 996,168.35,4
2925,Monitores Modelo 432,940.63,7
2926,Tablets Modelo 504,1424.61,12
2927,Routers Modelo 363,584.54,2
2928,Monitores Modelo 310,1706.15,5
2929,Laptops Modelo 399,457.67,4
2930,Laptops Modelo 351,1449.04,7
2931,Tablets Modelo 550,1799.55,1
2932,Routers Modelo 104,2634.54,11
2933,Smartphones Modelo 215,2157.97,15
2934,Teclados Modelo 383,2482.21,5
2935,Impresoras Modelo 355,2712.78,3
2936,Mouses Modelo 937,384.72,16
2937,Smartphones Modelo 357,1177.06,13
2938,Mouses Modelo 720,1811.59,11
2939,Mouses Modelo 252,2721.03,15
2940,Impresoras Modelo 483,2923.54,11
2941,Camara Modelo 501,958.31,9
2942,Laptops Modelo 451,1579.71,3
2943,Smartphones Modelo 538,195.29,14
2944,Routers Modelo 965,879.06,12
2945,Laptops Modelo 763,1143.95,15
2946,Monitores Modelo 724,2890.45,16
2947,Camara Modelo 890,2613.72,4
2948,Laptops Modelo 154,209.93,14
2949,Smartphones Modelo 165,333.13,3
2950,Monitores Modelo 660,1624.3,15
2951,Impresoras Modelo 392,2985.91,11
2952,Auriculares Modelo 996,1053.37,11
2953,Monitores Modelo 825,1427.93,6
2954,Teclados Modelo 846,1103.26,12
2955,Tablets Modelo 600,1371.79,11
2956,Mouses Modelo 610,2996.39,6
2957,Laptops Modelo 609,2345.92,3
2958,Teclados Modelo 259,1246.99,5
2959,Teclados Modelo 666,2536.92,8
2960,Camara Modelo 690,306.34,4
2961,Laptops Modelo 320,2299.45,12
2962,Camara Modelo 922,2977.83,10
2963,Tablets Modelo 261,1084.86,13
2964,Teclados Modelo 569,1402.48,16
2965,Monitores Modelo 236,1228.85,16
2966,Auriculares Modelo 129,1609.87,12
2967,Teclados Modelo 113,1125.75,16
2968,Smartphones Modelo 339,2205.2,11
2969,Laptops Modelo 799,2739.99,14
2970,Impresoras Modelo 105,1808.1,8
2971,Routers Modelo 138,619.02,10
2972,Tablets Modelo 379,1759.63,5
2973,Camara Modelo 946,2221.03,8
2974,Laptops Modelo 916,463.8,15
2975,Monitores Modelo 844,2712.35,9
2976,Monitores Modelo 106,2538.24,6
2977,Routers Modelo 426,951.58,13
2978,Tablets Modelo 725,540.66,14
2979,Teclados Modelo 915,2965.71,7
2980,Monitores Modelo 791,1988.84,3
2981,Camara Modelo 548,1369.66,15
2982,Monitores Modelo 222,1861.59,12
2983,Monitores Modelo 573,1899.34,7
2984,Tablets Modelo 249,233.08,4
2985,Tablets Modelo 623,1711.26,6
2986,Monitores Modelo 793,1548.47,13
2987,Routers Modelo 877,2629.65,10
2988,Auriculares Modelo 827,2065.56,11
2989,Smartphones Modelo 513,2788.69,14
2990,Tablets Modelo 873,2843.01,15
2991,Auriculares Modelo 605,1201.05,3
2992,Routers Modelo 760,2728.62,5
2993,Camara Modelo 435,295.68,2
2994,Teclados Modelo 588,520.13,2
2995,Mouses Modelo 949,1391.78,8
2996,Tablets Modelo 265,2244.13,16
2997,Camara Modelo 613,2536.86,2
2998,Auriculares Modelo 593,2091.2,12
2999,Laptops Modelo 888,1811.29,8
3000,Mouses Modelo 392,2739.16,7
3001,Impresoras Modelo 455,1982.69,6
3002,Tablets Modelo 469,807.96,6
3003,Auriculares Modelo 450,2024.99,13
3004,Smartphones Modelo 933,2472.4,5
3005,Mouses Modelo 317,1434.87,3
3006,Auriculares Modelo 627,1987.63,2
3007,Mouses Modelo 296,2124.21,4
3008,Mouses Modelo 286,409.76,5
3009,Camara Modelo 708,1566.07,6
3010,Tablets Modelo 560,655.6,9
3011,Tablets Modelo 922,2038.56,15
3012,Laptops Modelo 610,1699.77,5
3013,Laptops Modelo 453,142.61,16
3014,Routers Modelo 361,380.54,14
3015,Smartphones Modelo 212,2061.19,8
3016,Routers Modelo 922,2151.99,6
3017,Monitores Modelo 529,2748.69,2
3018,Monitores Modelo 515,808.92,2
3019,Teclados Modelo 579,1116.93,10
3020,Impresoras Modelo 662,1355.39,8
3021,Impresoras Modelo 482,2253.21,16
3022,Laptops Modelo 834,1452.61,3
3023,Impresoras Modelo 363,2655.43,14
3024,Auriculares Modelo 679,2369.25,2
3025,Monitores Modelo 386,2673.83,10
3026,Camara Modelo 600,108.31,5
3027,Auriculares Modelo 921,2415.37,11
3028,Monitores Modelo 666,1606.95,8
3029,Routers Modelo 702,326.17,14
3030,Teclados Modelo 888,2447.22,5
3031,Impresoras Modelo 892,2858.73,11
3032,Impresoras Modelo 171,2388.31,6
3033,Tablets Modelo 244,129.76,16
3034,Mouses Modelo 894,839.33,16
3035,Routers Modelo 155,2097.06,9
3036,Routers Modelo 999,978.22,10
3037,Auriculares Modelo 676,726.47,2
3038,Tablets Modelo 415,344.18,1
3039,Mouses Modelo 686,1950.46,15
3040,Mouses Modelo 367,1770.27,6
3041,Monitores Modelo 392,467.12,8
3042,Laptops Modelo 305,1554.09,15
3043,Monitores Modelo 492,2514.52,9
3044,Mouses Modelo 137,400.95,9
3045,Mouses Modelo 314,856.25,15
3046,Monitores Modelo 834,1604.69,8
3047,Laptops Modelo 405,1486.04,15
3048,Impresoras Modelo 178,2981.22,16
3049,Monitores Modelo 854,1678.55,3
3050,Mouses Modelo 187,2003.37,15
3051,Laptops Modelo 595,1568.66,13
3052,Camara Modelo 763,283.09,8
3053,Monitores Modelo 992,245.37,13
3054,Monitores Modelo 421,1222.15,12
3055,Camara Modelo 806,2704.07,13
3056,Smartphones Modelo 385,2359.45,7
3057,Mouses Modelo 541,2398.14,6
3058,Laptops Modelo 698,1366.16,9
3059,Auriculares Modelo 721,1850.67,7
3060,Smartphones Modelo 335,2998.47,3
3061,Routers Modelo 343,2984.7,7
3062,Auriculares Modelo 939,2514.6,5
3063,Mouses Modelo 119,2604.56,11
3064,Tablets Modelo 423,1949.25,5
3065,Auriculares Modelo 878,2825.38,5
3066,Tablets Modelo 875,2391.51,15
3067,Monitores Modelo 190,1034.01,6
3068,Teclados Modelo 919,1456.15,3
3069,Teclados Modelo 965,409.36,1
3070,Smartphones Modelo 136,2596.39,9
3071,Mouses Modelo 455,2668.71,2
3072,Routers Modelo 847,149.7,4
3073,Camara Modelo 851,2398.15,11
3074,Tablets Modelo 187,394.57,15
3075,Impresoras Modelo 253,2789.96,1
3076,Camara Modelo 149,1209.82,12
3077,Camara Modelo 106,874.88,16
3078,Impresoras Modelo 328,2891.88,2
3079,Camara Modelo 293,565.01,6
3080,Routers Modelo 175,2752.31,14
3081,Teclados Modelo 922,2595.49,13
3082,Mouses Modelo 342,893.94,16
3083,Monitores Modelo 318,2847.55,8
3084,Impresoras Modelo 586,619.55,10
3085,Mouses Modelo 770,1873.42,4
3086,Monitores Modelo 221,409.95,9
3087,Laptops Modelo 189,2805.05,13
3088,Routers Modelo 197,2918.93,12
3089,Teclados Modelo 274,1950.8,6
3090,Mouses Modelo 383,2499.29,16
3091,Mouses Modelo 246,2703.49,10
3092,Laptops Modelo 290,2851.24,1
3093,Monitores Modelo 265,1658.58,14
3094,Camara Modelo 500,1614.28,4
3095,Teclados Modelo 319,195.21,9
3096,Laptops Modelo 111,1856.59,11
3097,Teclados Modelo 718,1619.3,16
3098,Tablets Modelo 666,2640.11,4
3099,Laptops Modelo 932,2142.15,7
3100,Routers Modelo 661,2542.71,14
3101,Mouses Modelo 320,2778.1,9
3102,Monitores Modelo 353,811.38,16
3103,Impresoras Modelo 722,166.29,2
3104,Teclados Modelo 631,2195.39,6
3105,Impresoras Modelo 806,1318.21,3
3106,Teclados Modelo 584,422.17,1
3107,Routers Modelo 167,467.91,3
3108,Teclados Modelo 128,1170.03,13
3109,Auriculares Modelo 526,2516.99,3
3110,Teclados Modelo 989,422.53,11
3111,Teclados Modelo 229,1798.33,16
3112,Teclados Modelo 704,2235.94,1
3113,Tablets Modelo 184,1321.26,4
3114,Monitores Modelo 912,2621.17,6
3115,Smartphones Modelo 817,2671.7,11
3116,Monitores Modelo 609,172.09,6
3117,Smartphones Modelo 406,1033.69,9
3118,Auriculares Modelo 903,894.84,14
3119,Monitores Modelo 602,1737.41,5
3120,Smartphones Modelo 934,2214.03,4
3121,Laptops Modelo 213,773.47,5
3122,Smartphones Modelo 849,387.94,12
3123,Teclados Modelo 615,1001.8,13
3124,Camara Modelo 607,1209.58,4
3125,Auriculares Modelo 919,2215.35,14
3126,Auriculares Modelo 349,108.43,10
3127,Routers Modelo 171,2011.48,2
3128,Smartphones Modelo 248,2538.6,3
3129,Smartphones Modelo 174,1430.49,6
3130,Mouses Modelo 706,1064.16,4
3131,Camara Modelo 632,1590.77,6
3132,Tablets Modelo 483,2140.77,8
3133,Routers Modelo 325,2160.73,11
3134,Routers Modelo 711,322.08,2
3135,Smartphones Modelo 884,660.96,7
3136,Smartphones Modelo 270,181.79,8
3137,Impresoras Modelo 465,2789.38,6
3138,Mouses Modelo 769,1289.77,2
3139,Laptops Modelo 726,1225.52,10
3140,Teclados Modelo 575,964.99,11
3141,Laptops Modelo 457,2169.06,10
3142,Routers Modelo 336,196.73,12
3143,Mouses Modelo 477,2902.86,12
3144,Smartphones Modelo 339,2042.67,1
3145,Smartphones Modelo 276,1041.75,3
3146,Laptops Modelo 134,458.23,10
3147,Camara Modelo 716,1796.68,16
3148,Teclados Modelo 252,1202.08,5
3149,Monitores Modelo 902,1326.75,2
3150,Mouses Modelo 192,790.78,10
3151,Laptops Modelo 314,2156.3,11
3152,Laptops Modelo 100,2051.32,8
3153,Tablets Modelo 401,143.7,11
3154,Mouses Modelo 264,1440.5,1
3155,Teclados Modelo 581,423.97,7
3156,Tablets Modelo 793,2811.78,10
3157,Auriculares Modelo 335,1974.35,15
3158,Routers Modelo 656,1281.78,14
3159,Tablets Modelo 157,2185.86,9
3160,Auriculares Modelo 750,2267.85,13
3161,Impresoras Modelo 371,1579.95,8
3162,Mouses Modelo 506,429.95,12
3163,Camara Modelo 684,1401.48,14
3164,Impresoras Modelo 611,2663.17,1
3165,Teclados Modelo 749,2717.33,13
3166,Laptops Modelo 565,2673.35,3
3167,Monitores Modelo 655,1873.93,16
3168,Tablets Modelo 625,2139.27,12
3169,Tablets Modelo 427,1055.09,7
3170,Laptops Modelo 786,2668.34,1
3171,Impresoras Modelo 619,1330.74,14
3172,Camara Modelo 835,1511.73,14
3173,Tablets Modelo 806,2464.99,3
3174,Auriculares Modelo 145,710.81,6
3175,Tablets Modelo 909,368.35,7
3176,Laptops Modelo 459,1551.91,5
3177,Tablets Modelo 885,2092.08,14
3178,Laptops Modelo 423,1259.69,6
3179,Tablets Modelo 772,2130.38,5
3180,Camara Modelo 231,111.03,13
3181,Auriculares Modelo 599,1870.29,2
3182,Impresoras Modelo 432,2853.96,10
3183,Mouses Modelo 339,2490.6,13
3184,Monitores Modelo 379,2475.25,13
3185,Routers Modelo 255,2506.69,6
3186,Routers Modelo 840,2616.15,12
3187,Teclados Modelo 481,504.92,10
3188,Teclados Modelo 122,1436.07,12
3189,Teclados Modelo 687,262.89,7
3190,Laptops Modelo 963,2933.6,7
3191,Tablets Modelo 187,1345.46,12
3192,Camara Modelo 164,1156.01,8
3193,Routers Modelo 177,1123.03,16
3194,Smartphones Modelo 405,68.36,14
3195,Teclados Modelo 657,2267.41,10
3196,Laptops Modelo 292,186.37,5
3197,Teclados Modelo 884,2952.64,6
3198,Laptops Modelo 106,525.48,8
3199,Laptops Modelo 259,853.01,6
3200,Laptops Modelo 920,2217.94,10
3201,Monitores Modelo 365,1610.09,15
3202,Laptops Modelo 909,248.02,1
3203,Teclados Modelo 833,1745.48,1
3204,Mouses Modelo 102,1763.91,9
3205,Teclados Modelo 999,485.88,13
3206,Laptops Modelo 450,1669.13,4
3207,Laptops Modelo 955,1114.11,3
3208,Impresoras Modelo 423,2175.49,10
3209,Smartphones Modelo 675,2725.57,12
3210,Teclados Modelo 979,1965.09,16
3211,Laptops Modelo 743,2452.55,9
3212,Camara Modelo 586,2242.86,5
3213,Impresoras Modelo 852,1693.78,5
3214,Impresoras Modelo 659,2437.24,16
3215,Smartphones Modelo 103,1879.76,4
3216,Laptops Modelo 112,2909.91,11
3217,Teclados Modelo 164,1281.2,9
3218,Impresoras Modelo 259,2769.39,7
3219,Impresoras Modelo 461,1362.81,6
3220,Tablets Modelo 318,2951.02,15
3221,Impresoras Modelo 738,338.24,4
3222,Routers Modelo 831,2559.69,14
3223,Routers Modelo 882,66.96,10
3224,Tablets Modelo 786,2438.49,7
3225,Teclados Modelo 545,2508.68,8
3226,Teclados Modelo 290,1880.04,9
3227,Camara Modelo 212,2913.63,1
3228,Monitores Modelo 565,2842.61,4
3229,Smartphones Modelo 317,644.17,16
3230,Monitores Modelo 597,1505.29,13
3231,Camara Modelo 157,2419.33,8
3232,Auriculares Modelo 653,2948.2,2
3233,Tablets Modelo 890,2151.66,1
3234,Smartphones Modelo 194,572.65,14
3235,Camara Modelo 961,2329.12,3
3236,Camara Modelo 583,2995.57,14
3237,Monitores Modelo 557,143.98,10
3238,Mouses Modelo 453,2577.39,2
3239,Smartphones Modelo 111,2931.35,6
3240,Mouses Modelo 761,1966.6,11
3241,Teclados Modelo 124,1901.35,11
